season,player,team,position,games,games_started,sacks,qb_hits,tackles_for_loss,tackles,tackles_solo,fumbles_forced,pass_defended,interceptions,hurries,qb_knockdowns,pressures,tackles_combined,missed_tackles,blitzes,prwr_rank_2024,prwr_wins_2024,prwr_plays_2024,prwr_pct_2024,edge_pct_prwr_2024,rswr_rank_2024,rswr_wins_2024,rswr_plays_2024,rswr_pct_2024
2023,Andre Jones,WAS,DE,14,2,0,,,1.0,1.0,,3.0,,0,0,0,4,2,0,,,,,,,,,
2023,Oshane Ximines,NYG,OLB,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
2023,Scott Matlock,LAC,DL,12,0,0,,,,,,,,1,0,1,15,1,0,,,,,,,,,
2023,TK McLendon,TEN,DE,7,2,0,,,,,,,,0,0,0,8,2,0,,,,,,,,,
2023,Kingsley Jonathan,BUF,DE,13,0,0,2.0,,2.0,1.0,1.0,,,3,2,5,5,0,0,,,,,,,,,
2023,Malik Harrison,BAL,OLB,,,,1.0,,11.0,9.0,,,,,,,,,,,,,,,,,,
2023,Jaquelin Roy,MIN,DL,12,1,0,,,,,,,,0,1,1,8,0,0,,,,,,,,,
2023,Jason Pierre-Paul,NO,DE,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2023,Derek Barnett,PHI,DE,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2023,Jake Hansen,HOU,OLB,,,,,,6.0,3.0,,,,,,,,,,,,,,,,,,
2023,Frank Clark,SEA,OLB,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
2023,Mike Purcell,DEN,DL,16,10,0,,,,,,,,0,4,4,25,2,0,,,,,,,,,
2023,Eku Leota,CAR,OLB,8,0,0,1.0,,2.0,2.0,,,,1,0,1,4,2,1,,,,,,,,,
2023,Michael Dogbe,HOU,DE,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Khalid Kareem,CHI,DL,1,0,0,,,1.0,1.0,,1.0,,0,0,0,1,0,0,,,,,,,,,
2023,Kyle Phillips,NO,DE,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
2023,Albert Huggins,ATL,DL,13,5,0,,,,,,,,0,1,1,22,0,0,,,,,,,,,
2023,Dylan Horton,HOU,DE,10,0,0,2.0,1.0,8.0,6.0,,,,0,2,2,13,1,0,,,,,,,,,
2023,Adrian Phillips,NE,DE,17,1,0,,,,,,,,0,0,0,17,2,7,,,,,,,,,
2023,Derick Hall,SEA,OLB,17,0,0,5.0,3.0,15.0,12.0,,1.0,,1,4,5,38,3,5,,,,,,,,,
2023,Carlos Basham,NYG,OLB,13,0,0,,,5.0,5.0,,,,0,0,0,11,1,12,,,,,,,,,
2023,Von Miller,BUF,DE,,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
2023,Matt Milano,BUF,OLB,,,,1.0,1.0,18.0,15.0,1.0,2.0,2.0,,,,,,,,,,,,,,,
2023,Andrew Billings,CHI,DL,17,17,0,,,,,,,,1,2,3,27,3,0,,,,,,,,,
2023,Sam Kamara,CLE,DE,2,0,0,,1.0,4.0,4.0,,,,0,0,0,7,0,1,,,,,,,,,
2023,Khyiris Tonga,MIN,DL,14,2,0,,,,,,,,1,2,3,15,1,0,,,,,,,,,
2023,Patrick Johnson,PHI,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Isaiahh Loudermilk,PIT,DE,,,,1.0,,8.0,5.0,,2.0,,,,,,,,,,,,,,,,
2023,BJ Thompson,KC,DE,1,0,0,,,,,,,,0,0,0,2,2,5,,,,,,,,,
2023,Cory Littleton,HOU,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Sheldon Day,MIN,DL,6,1,0,,,,,,,,1,0,1,8,1,1,,,,,,,,,
2023,Malik Jefferson,DAL,OLB,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
2023,Austin Johnson,LAC,DL,17,17,0,,,,,,,,1,1,2,46,2,1,,,,,,,,,
2023,Andrew Farmer,LAC,OLB,8,0,0,,,1.0,1.0,,,,0,0,0,3,0,4,,,,,,,,,
2023,Anthony Barr,MIN,OLB,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2023,Justin Hollins,GB,OLB,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,
2023,JoJo Domann,TEN,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Tyrus Wheat,DAL,DE,12,0,0,,,2.0,1.0,,,,0,0,0,3,2,5,,,,,,,,,
2023,Mike Greene,TB,DL,10,2,0,,,,,,,,0,0,0,6,1,0,,,,,,,,,
2023,Dorian Williams,BUF,OLB,,,,2.0,,22.0,20.0,,1.0,,,,,,,,,,,,,,,,
2023,Austin Bryant,SF,DL,2,0,0,,,,,,,,1,0,1,1,0,0,,,,,,,,,
2023,Jeremiah Moon,BAL,OLB,,,,,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,
2023,Cameron Thomas,ARI,OLB,15,3,0,1.0,3.0,12.0,9.0,,1.0,,3,1,4,22,2,0,,,,,,,,,
2023,Mike Morris,SEA,DE,1,0,0,,,2.0,2.0,,,,0,0,0,3,1,0,,,,,,,,,
2023,Kerry Hyder,HOU,DE,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
2023,Garret Wallow,TEN,OLB,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,
2023,Anthony Pittman,DET,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Jeremiah Pharms,NE,DE,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,
2023,Tyreke Smith,SEA,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2023,LaBryan Ray,CAR,DE,,,,,,7.0,6.0,,,,,,,,,,,,,,,,,,
2023,William Gholston,TB,DL,16,1,0,,,10.0,8.0,,2.0,1.0,0,0,0,19,1,0,,,,,,,,,
2023,Sam Roberts,NE,DL,7,1,0,,,2.0,2.0,,,,0,0,0,5,1,0,,,,,,,,,
2023,Andre Carter,MIN,OLB,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Ty Shelby,LAC,DE,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2023,Isaac Rochell,LV,DE,8,1,0,,2.0,7.0,4.0,,,,0,0,0,10,1,0,,,,,,,,,
2023,Yasir Abdullah,JAX,OLB,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
2023,Matthew Adams,CLE,OLB,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,
2023,Earnest Brown,LA,DE,7,0,0,,,2.0,1.0,,,,0,0,0,5,0,0,,,,,,,,,
2023,Payton Turner,NO,DE,2,0,0,2.0,,,,,,,0,1,1,1,0,0,,,,,,,,,
2023,Efe Obada,WAS,DE,5,0,0,,,1.0,1.0,,,,0,0,0,2,0,1,,,,,,,,,
2023,Carl Lawson,NYJ,DE,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
2023,Akeem Davis-Gaither,CIN,OLB,,,,,1.0,10.0,6.0,,,,,,,,,,,,,,,,,,
2023,Jeremiah Ledbetter,JAX,DL,17,2,0,,,,,,,,2,1,3,24,4,0,,,,,,,,,
2022,Nick Bosa,SF,DE,16,16,18.5,48.0,19.0,41.0,37.0,2.0,1.0,,9,28,56,51,1,1,,,,,,,,,
2022,Myles Garrett,CLE,DE,16,15,16.0,26.0,18.0,37.0,29.0,2.0,4.0,,11,9,38,60,1,2,,,,,,,,,
2022,Haason Reddick,PHI,OLB,,,16.0,26.0,11.0,35.0,34.0,5.0,3.0,,,,,,,,,,,,,,,,
2022,Matt Judon,NE,OLB,,,15.5,28.0,14.0,36.0,32.0,2.0,3.0,,,,,,,,,,,,,,,,
2022,Alex Highsmith,PIT,OLB,,,14.5,20.0,12.0,38.0,35.0,5.0,1.0,,,,,,,,,,,,,,,,
2022,Micah Parsons,DAL,DE,,,13.5,27.0,14.0,42.0,36.0,3.0,3.0,,,,,,,,,,,,,,,,
2022,JJ Watt,ARI,DE,16,16,12.5,,,,,,,,6,12,31,39,1,0,,,,,,,,,
2022,J.J. Watt,ARI,DE,,,12.5,25.0,18.0,30.0,27.0,1.0,7.0,,,,,,,,,,,,,,,,
2022,Maxx Crosby,LV,DE,17,17,12.5,36.0,22.0,58.0,49.0,3.0,4.0,,12,21,47,89,4,13,,,,,,,,,
2022,Brian Burns,CAR,DE,16,16,12.5,22.0,17.0,34.0,30.0,1.0,3.0,,8,9,30,63,4,29,,,,,,,,,
2022,Joshua Uche,NE,OLB,,,11.5,14.0,9.0,23.0,18.0,2.0,,,,,,,,,,,,,,,,,
2022,Brandon Graham,PHI,DE,17,1,11.0,16.0,11.0,19.0,16.0,2.0,1.0,,4,4,21,35,0,15,,,,,,,,,
2022,Josh Sweat,PHI,DE,16,16,11.0,23.0,15.0,31.0,24.0,1.0,1.0,1.0,5,9,27,48,3,3,,,,,,,,,
2022,Danielle Hunter,MIN,OLB,17,17,10.5,22.0,12.0,46.0,38.0,1.0,3.0,,11,11,34,65,3,23,,,,,,,,,
2022,ZaDarius Smith,MIN,OLB,16,16,10,,,,,,,,11,15,37,44,5,37,,,,,,,,,
2022,Za'Darius Smith,MIN,DE,,,10.0,24.0,15.0,32.0,26.0,1.0,5.0,,,,,,,,,,,,,,,,
2022,Aidan Hutchinson,DET,DL,17,17,9.5,15.0,9.0,34.0,28.0,,3.0,3.0,14,5,30,52,3,9,,,,,,,,,
2022,Yannick Ngakoue,IND,DE,15,15,9.5,16.0,8.0,18.0,15.0,1.0,,,10,5,27,29,3,0,,,,,,,,,
2022,Uchenna Nwosu,SEA,OLB,,,9.5,26.0,12.0,42.0,35.0,3.0,4.0,,,,,,,,,,,,,,,,
2022,Darrell Taylor,SEA,DE,,,9.5,13.0,8.0,22.0,20.0,4.0,1.0,,,,,,,,,,,,,,,,
2022,Justin Houston,BAL,OLB,14,1,9.5,17.0,7.0,14.0,14.0,1.0,1.0,1.0,8,6,25,21,2,10,,,,,,,,,
2022,Jerry Hughes,HOU,DL,17,16,9.0,10.0,10.0,21.0,19.0,2.0,1.0,1.0,7,3,19,35,6,1,,,,,,,,,
2022,Leonard Floyd,LA,DE,,,9.0,22.0,10.0,31.0,25.0,,,,,,,,,,,,,,,,,,
2022,Cameron Jordan,NO,DE,16,16,8.5,13.0,13.0,40.0,32.0,2.0,2.0,,4,3,17,66,3,3,,,,,,,,,
2022,Preston Smith,GB,DE,,,8.5,20.0,9.0,38.0,29.0,1.0,1.0,,,,,,,,,,,,,,,,
2022,Dorance Armstrong,DAL,DE,17,5,8.5,15.0,9.0,17.0,15.0,1.0,,,4,5,18,33,2,2,,,,,,,,,
2022,Khalil Mack,LAC,OLB,17,17,8.0,12.0,12.0,33.0,25.0,2.0,2.0,,6,4,18,50,4,46,,,,,,,,,
2022,Montez Sweat,WAS,DE,17,17,8.0,28.0,14.0,27.0,24.0,,2.0,,4,19,31,46,1,1,,,,,,,,,
2022,James Houston,DET,DE,,,8.0,11.0,7.0,10.0,9.0,1.0,,,,,,,,,,,,,,,,,
2022,Bradley Chubb,2TM,OLB,16,15,8,,,,,,,,11,12,32,39,4,78,,,,,,,,,
2022,Trey Hendrickson,CIN,DE,15,15,8.0,24.0,6.0,22.0,19.0,3.0,3.0,,10,16,35,32,3,0,,,,,,,,,
2022,Gregory Rousseau,BUF,DE,13,13,8.0,14.0,10.0,27.0,23.0,1.0,4.0,,4,5,18,37,2,2,,,,,,,,,
2022,Von Miller,BUF,DE,,,8.0,12.0,10.0,18.0,17.0,1.0,2.0,,,,,,,,,,,,,,,,
2022,Denico Autry,TEN,DL,12,8,8.0,19.0,8.0,17.0,14.0,2.0,4.0,,4,10,22,27,1,1,,,,,,,,,
2022,Deatrich Wise,NE,DL,17,16,7.5,11.0,7.0,33.0,28.0,2.0,3.0,,16,4,28,59,2,2,,,,,,,,,
2022,Dexter Lawrence,NYG,DL,16,16,7.5,,,,,,,,8,19,36,68,1,0,,,,,,,,,
2022,Josh Hines-Allen,JAX,DE,,,7.0,22.0,11.0,35.0,26.0,4.0,2.0,,,,,,,,,,,,,,,,
2022,Carl Lawson,NYJ,DE,17,17,7.0,24.0,9.0,18.0,17.0,1.0,,,2,16,26,33,2,13,,,,,,,,,
2022,DeMarcus Walker,TEN,DL,17,6,7.0,16.0,10.0,23.0,19.0,,,,2,7,17,32,4,1,,,,,,,,,
2022,Jaelan Phillips,MIA,OLB,,,7.0,25.0,8.0,37.0,34.0,1.0,2.0,,,,,,,,,,,,,,,,
2022,Josh Allen,JAX,OLB,17,17,7,,,,,,,,15,18,40,57,2,30,,,,,,,,,
2022,A.J. Epenesa,BUF,DE,,,6.5,10.0,7.0,13.0,12.0,2.0,5.0,,,,,,,,,,,,,,,,
2022,Vita Vea,TB,DL,14,14,6.5,,,,,,,,3,6,16,31,1,0,,,,,,,,,
2022,AJ Epenesa,BUF,DE,15,2,6.5,,,,,,,,3,4,14,16,3,1,,,,,,,,,
2022,Dre'Mont Jones,DEN,DE,,,6.5,10.0,9.0,24.0,19.0,1.0,,,,,,,,,,,,,,,,,
2022,Sam Hubbard,CIN,DE,15,15,6.5,22.0,11.0,34.0,31.0,1.0,3.0,,9,15,32,60,4,1,,,,,,,,,
2022,DreMont Jones,DEN,DE,13,13,6.5,,,,,,,,4,5,16,47,1,1,,,,,,,,,
2022,Morgan Fox,LAC,DL,17,12,6.5,,,,,,,,4,5,16,38,0,3,,,,,,,,,
2022,Kwity Paye,IND,DE,12,12,6.0,10.0,10.0,32.0,31.0,,,,9,4,19,45,1,0,,,,,,,,,
2022,Rashan Gary,GB,DE,,,6.0,12.0,7.0,21.0,17.0,1.0,1.0,,,,,,,,,,,,,,,,
2022,Grady Jarrett,ATL,DL,17,17,6,,,,,,,,4,11,22,61,1,0,,,,,,,,,
2022,Dante Fowler,DAL,DE,17,0,6.0,9.0,7.0,22.0,20.0,2.0,2.0,,11,4,21,27,0,4,,,,,,,,,
2022,Demarcus Lawrence,DAL,DE,,,6.0,13.0,9.0,43.0,39.0,3.0,3.0,,,,,,,,,,,,,,,,
2022,George Karlaftis,KC,DE,17,17,6.0,11.0,8.0,18.0,17.0,,7.0,,11,3,21,33,4,9,,,,,,,,,
2022,DeMarcus Lawrence,DAL,DE,17,17,6,,,,,,,,8,7,21,65,5,2,,,,,,,,,
2022,Melvin Ingram,MIA,OLB,,,6.0,10.0,7.0,15.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,
2022,T.J. Watt,PIT,OLB,,,5.5,12.0,8.0,27.0,20.0,1.0,5.0,2.0,,,,,,,,,,,,,,,
2022,Carl Granderson,NO,DE,16,4,5.5,9.0,9.0,30.0,26.0,,,,4,1,13,53,1,0,,,,,,,,,
2022,Quinton Jefferson,SEA,DE,17,3,5.5,13.0,6.0,17.0,14.0,,2.0,,5,7,18,29,2,1,,,,,,,,,
2022,Bradley Chubb,DEN,OLB,,,5.5,8.0,4.0,14.0,12.0,2.0,1.0,,,,,,,,,,,,,,,,
2022,Azeez Ojulari,NYG,OLB,7,5,5.5,7.0,3.0,9.0,8.0,3.0,1.0,,3,4,13,14,2,14,,,,,,,,,
2022,Anthony Nelson,TB,OLB,17,8,5.5,6.0,4.0,25.0,22.0,3.0,,,3,1,10,46,1,17,,,,,,,,,
2022,Zach Allen,ARI,DE,13,13,5.5,20.0,10.0,23.0,17.0,,8.0,,7,12,25,47,2,7,,,,,,,,,
2022,Rashad Weaver,TEN,OLB,16,4,5.5,15.0,7.0,18.0,14.0,2.0,6.0,,6,10,22,27,5,10,,,,,,,,,
2022,Calais Campbell,BAL,DE,14,14,5.5,14.0,4.0,18.0,16.0,2.0,2.0,,1,8,15,36,5,0,,,,,,,,,
2022,John Franklin-Myers,NYJ,DE,,,5.0,20.0,4.0,16.0,12.0,,1.0,,,,,,,,,,,,,,,,
2022,Ogbonnia Okoronkwo,HOU,DL,17,8,5.0,11.0,9.0,32.0,21.0,1.0,2.0,,6,6,17,44,0,1,,,,,,,,,
2022,Baron Browning,DEN,OLB,14,8,5.0,12.0,8.0,14.0,11.0,,2.0,1.0,6,6,18,24,1,37,,,,,,,,,
2022,Michael Danna,KC,DE,13,0,5.0,10.0,3.0,9.0,8.0,2.0,,,6,5,16,27,4,7,,,,,,,,,
2022,Kyle Van Noy,LAC,OLB,17,13,5.0,9.0,8.0,30.0,23.0,1.0,3.0,,4,5,14,46,2,29,,,,,,,,,
2022,Marquis Haynes,CAR,DE,17,1,5.0,13.0,7.0,17.0,16.0,,4.0,,4,7,16,29,1,0,,,,,,,,,
2022,Frank Clark,KC,DE,15,15,5.0,13.0,8.0,25.0,21.0,1.0,1.0,,10,8,24,39,3,12,,,,,,,,,
2022,Dayo Odeyingbo,IND,DE,17,4,5.0,11.0,5.0,18.0,16.0,,,,7,4,17,31,0,2,,,,,,,,,
2022,Samson Ebukam,SF,DE,15,15,5.0,13.0,6.0,21.0,16.0,1.0,1.0,,2,7,15,36,1,10,,,,,,,,,
2022,Dawuane Smoot,JAX,DL,15,0,5.0,12.0,6.0,14.0,11.0,1.0,2.0,,7,6,19,21,2,4,,,,,,,,,
2022,Michael Hoecht,LA,OLB,,,4.5,9.0,4.0,21.0,19.0,1.0,,,,,,,,,,,,,,,,,
2022,DeShawn Williams,DEN,DL,17,15,4.5,8.0,4.0,21.0,17.0,,3.0,,2,3,10,37,2,0,,,,,,,,,
2022,Chandler Jones,LV,DE,15,15,4.5,15.0,3.0,21.0,19.0,1.0,3.0,,4,9,19,38,4,24,,,,,,,,,
2022,Arden Key,JAX,OLB,17,3,4.5,15.0,5.0,16.0,13.0,,2.0,,5,10,20,27,1,9,,,,,,,,,
2022,Charles Omenihu,SF,DE,17,3,4.5,16.0,3.0,7.0,7.0,1.0,1.0,,6,10,21,20,2,1,,,,,,,,,
2022,Lorenzo Carter,ATL,OLB,17,17,4.0,12.0,6.0,29.0,25.0,,2.0,1.0,3,7,15,58,1,11,,,,,,,,,
2022,John Cominsky,DET,DL,14,8,4.0,12.0,5.0,18.0,18.0,1.0,3.0,,5,8,17,30,0,0,,,,,,,,,
2022,Efe Obada,WAS,DE,17,1,4.0,8.0,4.0,14.0,11.0,,2.0,,2,4,10,24,3,0,,,,,,,,,
2022,D.J. Wonnum,MIN,OLB,,,4.0,10.0,5.0,23.0,16.0,1.0,,,,,,,,,,,,,,,,,
2022,Bud Dupree,TEN,OLB,11,11,4.0,9.0,6.0,14.0,12.0,1.0,,,7,6,17,18,0,9,,,,,,,,,
2022,Kenny Clark,GB,DL,17,17,4,,,,,,,,7,6,17,53,3,2,,,,,,,,,
2022,Kayvon Thibodeaux,NYG,OLB,14,14,4.0,13.0,6.0,33.0,26.0,2.0,5.0,,4,10,18,49,0,49,,,,,,,,,
2022,Joe Tryon-Shoyinka,TB,OLB,17,16,4,,,,,,,,8,9,22,40,2,35,,,,,,,,,
2022,DJ Wonnum,MIN,OLB,16,1,4,,,,,,,,3,5,13,38,3,11,,,,,,,,,
2022,Sam Williams,DAL,DE,15,0,4.0,9.0,10.0,15.0,13.0,1.0,1.0,,2,5,11,22,3,5,,,,,,,,,
2022,Carlos Dunlap,KC,DE,17,2,4.0,12.0,6.0,25.0,23.0,1.0,8.0,,7,8,20,39,0,9,,,,,,,,,
2022,Patrick Jones,MIN,OLB,16,0,4.0,5.0,8.0,12.0,11.0,,,,3,1,8,27,0,17,,,,,,,,,
2022,Joe Tryon,TB,OLB,,,4.0,14.0,6.0,23.0,22.0,,2.0,,,,,,,,,,,,,,,,
2022,Travon Walker,JAX,OLB,15,14,3.5,10.0,5.0,24.0,20.0,1.0,2.0,1.0,10,7,21,49,5,20,,,,,,,,,
2022,Ifeadi Odenigbo,IND,DE,,,3.5,6.0,3.0,7.0,5.0,1.0,,,,,,,,,,,,,,,,,
2022,Zach Sieler,MIA,DE,,,3.5,12.0,7.0,41.0,32.0,2.0,4.0,,,,,,,,,,,,,,,,
2022,Bruce Irvin,SEA,OLB,,,3.5,9.0,5.0,18.0,17.0,,,,,,,,,,,,,,,,,,
2022,Rasheem Green,HOU,DL,16,5,3.5,8.0,5.0,27.0,19.0,,2.0,,5,2,12,42,2,0,,,,,,,,,
2022,Shaq Lawson,BUF,DE,15,6,3.5,9.0,6.0,19.0,16.0,1.0,1.0,,2,5,11,31,0,0,,,,,,,,,
2022,Joseph Ossai,CIN,DE,16,0,3.5,10.0,2.0,6.0,6.0,,1.0,,3,6,13,17,1,1,,,,,,,,,
2022,Maliek Collins,HOU,DL,15,15,3.5,,,,,,,,1,7,12,37,0,0,,,,,,,,,
2022,Bryce Huff,NYJ,DL,14,0,3.5,10.0,2.0,4.0,4.0,1.0,1.0,,6,6,16,6,0,2,,,,,,,,,
2022,Carl Nassib,TB,OLB,13,1,3.5,6.0,6.0,15.0,14.0,,3.0,,1,2,7,23,2,6,,,,,,,,,
2022,Shaquil Barrett,TB,OLB,8,8,3.0,6.0,6.0,20.0,18.0,1.0,,,8,5,16,31,0,14,,,,,,,,,
2022,Drake Jackson,SF,DE,15,0,3.0,6.0,3.0,8.0,7.0,,8.0,1.0,2,2,7,14,0,0,,,,,,,,,
2022,Boye Mafe,SEA,OLB,,,3.0,4.0,3.0,27.0,21.0,,,,,,,,,,,,,,,,,,
2022,Justin Jones,CHI,DL,17,17,3,,,,,,,,4,2,9,52,2,0,,,,,,,,,
2022,Roy Robertson-Harris,JAX,DL,17,17,3,,,,,,,,2,8,13,45,2,1,,,,,,,,,
2022,Jamin Davis,WAS,OLB,,,3.0,5.0,9.0,68.0,56.0,,1.0,,,,,,,,,,,,,,,,
2022,Christian Kirksey,HOU,OLB,,,3.0,7.0,7.0,82.0,66.0,,5.0,2.0,,,,,,,,,,,,,,,
2022,Cameron Thomas,ARI,OLB,17,0,3.0,6.0,3.0,7.0,7.0,,1.0,,1,3,7,18,0,4,,,,,,,,,
2022,Kingsley Enagbare,GB,DE,,,3.0,8.0,5.0,18.0,16.0,,3.0,,,,,,,,,,,,,,,,
2022,Myjai Sanders,ARI,OLB,13,4,3.0,5.0,3.0,17.0,13.0,1.0,3.0,,4,2,9,23,2,19,,,,,,,,,
2022,James Smith-Williams,WAS,DE,14,14,3.0,16.0,5.0,12.0,10.0,,1.0,,1,14,18,23,3,7,,,,,,,,,
2022,Poona Ford,SEA,DE,,,3.0,7.0,6.0,22.0,18.0,,2.0,,,,,,,,,,,,,,,,
2022,Mario Edwards,TEN,DE,13,7,3,,,,,,,,4,7,14,17,1,0,,,,,,,,,
2022,Zaire Franklin,IND,OLB,,,3.0,6.0,12.0,102.0,83.0,3.0,6.0,,,,,,,,,,,,,,,,
2022,Odafe Oweh,BAL,OLB,17,6,3.0,11.0,7.0,30.0,26.0,1.0,,,8,4,16,43,6,10,,,,,,,,,
2022,Trevis Gipson,CHI,DL,17,10,3.0,11.0,4.0,17.0,16.0,,3.0,,8,7,18,31,1,0,,,,,,,,,
2022,Jason Pierre-Paul,BAL,OLB,14,13,3.0,3.0,5.0,17.0,15.0,,5.0,1.0,0,0,3,26,3,4,,,,,,,,,
2022,Jihad Ward,NYG,OLB,17,11,3.0,13.0,7.0,28.0,20.0,2.0,4.0,,1,11,15,43,2,29,,,,,,,,,
2022,Christian Barmore,NE,DL,10,3,2.5,,,,,,,,1,5,9,23,1,0,,,,,,,,,
2022,Markus Golden,ARI,OLB,17,14,2.5,20.0,7.0,22.0,19.0,,,,4,15,22,48,1,54,,,,,,,,,
2022,Leonard Williams,NYG,DL,12,12,2.5,,,,,,,,6,8,17,45,0,0,,,,,,,,,
2022,Micheal Clemons,NYJ,DE,,,2.5,6.0,4.0,20.0,18.0,,,,,,,,,,,,,,,,,,
2022,Logan Hall,TB,DL,17,0,2.5,6.0,5.0,7.0,6.0,,,,2,3,8,12,0,1,,,,,,,,,
2022,Arnold Ebiketie,ATL,OLB,16,1,2.5,11.0,3.0,21.0,19.0,2.0,2.0,,4,8,15,30,0,9,,,,,,,,,
2022,Dalvin Tomlinson,MIN,DL,13,13,2.5,,,,,,,,4,7,14,42,0,0,,,,,,,,,
2022,Joey Bosa,LAC,OLB,5,4,2.5,6.0,3.0,8.0,5.0,1.0,,,0,3,6,10,0,10,,,,,,,,,
2022,Bradley Chubb,MIA,OLB,,,2.5,12.0,1.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,
2022,Jermaine Johnson,NYJ,DE,14,0,2.5,5.0,3.0,18.0,14.0,,,,1,2,6,29,1,6,,,,,,,,,
2022,Yetur Gross-Matos,CAR,DE,17,17,2.5,10.0,5.0,18.0,15.0,,,,1,7,11,54,0,0,,,,,,,,,
2022,Justin Hollins,GB,OLB,,,2.5,4.0,3.0,4.0,3.0,,,,,,,,,,,,,,,,,,
2022,Oshane Ximines,NYG,OLB,15,4,2.0,8.0,3.0,15.0,11.0,1.0,2.0,,1,6,9,24,2,27,,,,,,,,,
2022,Cameron Sample,CIN,DE,16,1,2,,,,,,,,2,4,8,25,2,1,,,,,,,,,
2022,Jadeveon Clowney,CLE,DE,12,10,2.0,4.0,4.0,14.0,11.0,1.0,3.0,,7,2,12,28,0,1,,,,,,,,,
2022,Payton Turner,NO,DE,8,0,2.0,3.0,5.0,11.0,8.0,,,,1,1,4,16,0,0,,,,,,,,,
2022,Jordan Willis,SF,DE,9,0,2.0,4.0,3.0,6.0,5.0,1.0,,,0,2,4,12,0,0,,,,,,,,,
2022,Cam Sample,CIN,DE,,,2.0,7.0,4.0,17.0,14.0,,,,,,,,,,,,,,,,,,
2022,Clelin Ferrell,LV,DE,16,4,2.0,8.0,3.0,8.0,5.0,,2.0,,5,5,13,26,2,9,,,,,,,,,
2022,Tanoh Kpassagnon,NO,DE,15,5,2.0,6.0,3.0,15.0,13.0,,,,2,3,8,28,1,0,,,,,,,,,
2022,Rakeem Nunez-Roches,TB,DL,17,10,2,,,,,,,,1,1,4,33,1,2,,,,,,,,,
2022,Tyus Bowser,BAL,OLB,9,4,2.0,4.0,3.0,8.0,8.0,1.0,2.0,,4,1,7,13,1,8,,,,,,,,,
2022,Shelby Harris,SEA,DE,15,15,2,,,,,,,,2,4,8,44,4,0,,,,,,,,,
2022,Romeo Okwara,DET,DL,5,0,2.0,2.0,2.0,3.0,3.0,,,,0,0,2,8,0,1,,,,,,,,,
2022,Randy Gregory,DEN,OLB,6,3,2.0,7.0,2.0,7.0,5.0,2.0,,,1,5,8,12,1,22,,,,,,,,,
2022,Julian Okwara,DET,OLB,,,2.0,3.0,3.0,10.0,8.0,,,,,,,,,,,,,,,,,,
2022,Jonathon Cooper,DEN,OLB,14,9,2.0,7.0,2.0,20.0,14.0,,,,2,4,8,48,0,16,,,,,,,,,
2022,Josh Paschal,DET,DL,10,4,2.0,4.0,2.0,10.0,7.0,,,,2,2,6,16,1,0,,,,,,,,,
2022,Amare Barno,CAR,DE,9,0,2.0,2.0,2.0,6.0,5.0,,,,1,0,3,9,0,0,,,,,,,,,
2022,Lawrence Guy,NE,DL,14,14,2,,,,,,,,2,2,7,46,2,0,,,,,,,,,
2022,Ryder Anderson,NYG,DL,7,2,2,,,,,,,,2,0,4,8,0,0,,,,,,,,,
2022,Carlos Basham,BUF,DE,15,0,2.0,5.0,1.0,9.0,8.0,,2.0,1.0,6,3,11,19,1,2,,,,,,,,,
2022,Zaven Collins,ARI,OLB,,,2.0,4.0,11.0,63.0,50.0,1.0,6.0,1.0,,,,,,,,,,,,,,,
2022,Adetokunbo Ogundeji,ATL,OLB,16,16,2.0,1.0,3.0,19.0,15.0,,,,1,0,3,42,1,3,,,,,,,,,
2022,Chris Rumph,LAC,OLB,15,0,2.0,6.0,2.0,6.0,6.0,,1.0,,4,4,10,15,5,7,,,,,,,,,
2022,Devonte Wyatt,GB,DL,16,0,1.5,,,,,,,,0,1,3,15,0,1,,,,,,,,,
